monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,0,0,0,1,0,0,20250110,20250207,282
1,0,0,0,1,0,0,20250110,20250207,3416
1,0,0,0,1,0,0,20250110,20250207,4097
1,0,0,0,1,0,0,20250110,20250207,4378
1,0,0,0,1,0,0,20250110,20250207,4461
1,0,0,0,1,0,0,20250110,20250207,4640
1,0,0,0,1,0,0,20250110,20250207,4741
1,0,0,0,1,0,0,20250110,20250207,5575
1,0,0,0,1,0,0,20250110,20250207,613
1,0,0,0,1,0,0,20250110,20250207,6455
1,0,0,0,1,0,0,20250110,20250207,6968
1,0,0,0,1,0,0,20250113,20250117,4729
1,0,0,0,1,0,0,20250113,20250127,2862
1,0,0,0,1,0,0,20250113,20250128,5697
1,0,0,0,1,0,0,20250117,20250124,5222
1,0,0,0,1,0,0,20250117,20250128,6180
1,0,0,0,1,0,0,20250117,20250201,4411
1,0,0,0,1,0,0,20250120,20250124,7552
1,0,0,0,1,0,0,20250123,20250207,2353
1,0,0,0,1,0,0,20250124,20250127,4869
1,0,0,0,1,0,0,20250127,20250131,5330
1,0,0,0,1,0,0,20250131,20250203,1467
1,0,0,0,1,0,0,20250131,20250203,2413
1,0,0,0,1,0,0,20250131,20250207,1858
1,0,0,0,1,0,0,20250203,20250207,4398
1,0,0,0,1,0,1,20250109,20250110,2529
1,0,0,0,1,0,1,20250109,20250112,1013
1,0,0,0,1,0,1,20250109,20250117,1165
1,0,0,0,1,0,1,20250109,20250117,5728
1,0,0,0,1,0,1,20250109,20250117,6063
1,0,0,0,1,0,1,20250109,20250126,2187
1,0,0,0,1,0,1,20250109,20250126,3968
1,0,0,0,1,0,1,20250109,20250126,4408
1,0,0,0,1,0,1,20250109,20250126,745
1,0,0,0,1,0,1,20250109,20250128,1139
1,0,0,0,1,0,1,20250110,20250117,2182
1,0,0,0,1,0,1,20250110,20250124,4610
1,0,0,0,1,0,1,20250110,20250126,2312
1,0,0,0,1,0,1,20250110,20250126,6089
1,0,0,0,1,0,1,20250110,20250126,6220
1,0,0,0,1,0,1,20250110,20250127,3425
1,0,0,0,1,0,1,20250110,20250131,4467
1,0,0,0,1,0,1,20250110,20250131,4532
1,0,0,0,1,0,1,20250110,20250131,4601
1,0,0,0,1,0,1,20250110,20250201,2080
1,0,0,0,1,0,1,20250110,20250202,2606
1,0,0,0,1,0,1,20250110,20250202,4148
1,0,0,0,1,0,1,20250110,20250207,4855
1,0,0,0,1,0,1,20250110,20250207,7445
1,0,0,0,1,0,1,20250112,20250124,2532
1,0,0,0,1,0,1,20250112,20250124,6799
1,0,0,0,1,0,1,20250112,20250126,4358
1,0,0,0,1,0,1,20250112,20250127,6995
1,0,0,0,1,0,1,20250112,20250202,2993
1,0,0,0,1,0,1,20250112,20250202,3060
1,0,0,0,1,0,1,20250112,20250202,871
1,0,0,0,1,0,1,20250113,20250124,2873
1,0,0,0,1,0,1,20250124,20250127,1345
1,0,0,0,1,0,1,20250202,20250207,6662
1,0,0,0,1,1,0,20250109,20250118,157
1,0,0,0,1,1,0,20250109,20250118,7583
1,0,0,0,1,1,0,20250109,20250124,2113
1,0,0,0,1,1,0,20250109,20250125,1527
1,0,0,0,1,1,0,20250109,20250125,4178
1,0,0,0,1,1,0,20250109,20250127,5009
1,0,0,0,1,1,0,20250109,20250128,17
1,0,0,0,1,1,0,20250110,20250113,6107
1,0,0,0,1,1,0,20250110,20250118,4044
1,0,0,0,1,1,0,20250110,20250120,1031
1,0,0,0,1,1,0,20250110,20250125,1640
1,0,0,0,1,1,0,20250110,20250125,5907
1,0,0,0,1,1,0,20250110,20250125,968
1,0,0,0,1,1,0,20250110,20250201,4056
1,0,0,0,1,1,0,20250110,20250201,5134
1,0,0,0,1,1,0,20250110,20250201,5718
1,0,0,0,1,1,0,20250110,20250207,7194
1,0,0,0,1,1,0,20250110,20250208,1728
1,0,0,0,1,1,0,20250110,20250208,1906
1,0,0,0,1,1,0,20250110,20250208,3648
1,0,0,0,1,1,0,20250110,20250208,5243
1,0,0,0,1,1,0,20250110,20250208,6194
1,0,0,0,1,1,0,20250111,20250201,2173
1,0,0,0,1,1,0,20250111,20250201,292
1,0,0,0,1,1,0,20250111,20250207,7796
1,0,0,0,1,1,0,20250113,20250125,5765
1,0,0,0,1,1,0,20250113,20250202,5244
1,0,0,0,1,1,0,20250113,20250208,3521
1,0,0,0,1,1,0,20250113,20250208,7300
1,0,0,0,1,1,0,20250117,20250120,4698
1,0,0,0,1,1,0,20250117,20250125,5551
1,0,0,0,1,1,0,20250201,20250208,206
1,0,0,0,1,1,0,20250203,20250208,3713
1,0,0,0,1,1,1,20250109,20250117,4144
1,0,0,0,1,1,1,20250109,20250118,335
1,0,0,0,1,1,1,20250109,20250119,3734
1,0,0,0,1,1,1,20250109,20250125,767
1,0,0,0,1,1,1,20250109,20250126,4221
1,0,0,0,1,1,1,20250109,20250126,7310
1,0,0,0,1,1,1,20250109,20250127,4353
1,0,0,0,1,1,1,20250109,20250128,3748
1,0,0,0,1,1,1,20250109,20250208,4404
1,0,0,0,1,1,1,20250110,20250118,1411
1,0,0,0,1,1,1,20250110,20250118,3235
1,0,0,0,1,1,1,20250110,20250118,4004
1,0,0,0,1,1,1,20250110,20250125,1030
1,0,0,0,1,1,1,20250110,20250126,3313
1,0,0,0,1,1,1,20250110,20250126,7085
1,0,0,0,1,1,1,20250110,20250131,5679
1,0,0,0,1,1,1,20250110,20250131,7109
1,0,0,0,1,1,1,20250110,20250131,7193
1,0,0,0,1,1,1,20250110,20250201,1420
1,0,0,0,1,1,1,20250110,20250201,3518
1,0,0,0,1,1,1,20250110,20250201,5290
1,0,0,0,1,1,1,20250110,20250201,720
1,0,0,0,1,1,1,20250110,20250202,938
1,0,0,0,1,1,1,20250110,20250208,3277
1,0,0,0,1,1,1,20250110,20250208,3403
1,0,0,0,1,1,1,20250110,20250208,4324
1,0,0,0,1,1,1,20250110,20250208,5283
1,0,0,0,1,1,1,20250111,20250126,3776
1,0,0,0,1,1,1,20250111,20250201,3116
1,0,0,0,1,1,1,20250112,20250125,3077
1,0,0,0,1,1,1,20250113,20250131,3853
1,0,0,0,1,1,1,20250113,20250131,4060
1,0,0,0,1,1,1,20250113,20250131,6713
1,0,0,0,1,1,1,20250113,20250208,5536
1,0,0,0,1,1,1,20250117,20250126,5461
1,0,0,0,1,1,1,20250119,20250126,3714
1,0,0,0,1,1,1,20250120,20250208,3310
1,0,0,0,1,1,1,20250124,20250208,960
1,0,0,0,1,1,1,20250201,20250208,4541
1,0,0,1,0,0,0,20250109,20250113,25
1,0,0,1,0,0,0,20250109,20250116,7052
1,0,0,1,0,0,0,20250109,20250116,7621
1,0,0,1,0,0,0,20250109,20250119,6804
1,0,0,1,0,0,0,20250109,20250120,2576
1,0,0,1,0,0,0,20250109,20250120,7643
1,0,0,1,0,0,0,20250109,20250120,878
1,0,0,1,0,0,0,20250109,20250123,2449
1,0,0,1,0,0,0,20250109,20250123,2960
1,0,0,1,0,0,0,20250109,20250123,3611
1,0,0,1,0,0,0,20250109,20250123,4496
1,0,0,1,0,0,0,20250109,20250124,1632
1,0,0,1,0,0,0,20250109,20250125,1517
1,0,0,1,0,0,0,20250109,20250127,6440
1,0,0,1,0,0,0,20250109,20250127,6642
1,0,0,1,0,0,0,20250109,20250128,233
1,0,0,1,0,0,0,20250109,20250128,2808
1,0,0,1,0,0,0,20250109,20250128,5325
1,0,0,1,0,0,0,20250109,20250128,6553
1,0,0,1,0,0,0,20250109,20250128,7285
1,0,0,1,0,0,0,20250109,20250130,4475
1,0,0,1,0,0,0,20250109,20250131,3483
1,0,0,1,0,0,0,20250109,20250202,1598
1,0,0,1,0,0,0,20250109,20250202,2820
1,0,0,1,0,0,0,20250109,20250203,4145
1,0,0,1,0,0,0,20250109,20250206,3969
1,0,0,1,0,0,0,20250109,20250206,4083
1,0,0,1,0,0,0,20250109,20250206,5680
1,0,0,1,0,0,0,20250109,20250206,5772
1,0,0,1,0,0,0,20250109,20250206,6271
1,0,0,1,0,0,0,20250109,20250206,6721
1,0,0,1,0,0,0,20250109,20250206,680
1,0,0,1,0,0,0,20250109,20250206,7543
1,0,0,1,0,0,0,20250109,20250207,2331
1,0,0,1,0,0,0,20250109,20250207,3643
1,0,0,1,0,0,0,20250109,20250207,6494
1,0,0,1,0,0,0,20250109,20250207,7619
1,0,0,1,0,0,0,20250110,20250123,5041
1,0,0,1,0,0,0,20250111,20250120,5415
1,0,0,1,0,0,0,20250111,20250123,271
1,0,0,1,0,0,0,20250112,20250120,2090
1,0,0,1,0,0,0,20250113,20250116,7407
1,0,0,1,0,0,0,20250113,20250120,7484
1,0,0,1,0,0,0,20250113,20250123,3612
1,0,0,1,0,0,0,20250113,20250123,390
1,0,0,1,0,0,0,20250113,20250127,6195
1,0,0,1,0,0,0,20250113,20250128,1408
1,0,0,1,0,0,0,20250113,20250207,2673
1,0,0,1,0,0,0,20250116,20250120,5472
1,0,0,1,0,0,0,20250116,20250123,5559
1,0,0,1,0,0,0,20250116,20250127,4068
1,0,0,1,0,0,0,20250120,20250123,7588
1,0,0,1,0,0,0,20250120,20250128,6538
1,0,0,1,0,0,0,20250127,20250130,7386
1,0,0,1,0,0,0,20250127,20250206,2269
1,0,0,1,0,0,0,20250130,20250203,5739
1,0,0,1,0,0,0,20250203,20250206,2928
1,0,0,1,0,0,1,20250109,20250126,119
1,0,0,1,0,0,1,20250109,20250126,2270
1,0,0,1,0,0,1,20250109,20250126,3684
1,0,0,1,0,0,1,20250109,20250126,5687
1,0,0,1,0,0,1,20250109,20250126,648
1,0,0,1,0,0,1,20250109,20250126,7649
1,0,0,1,0,0,1,20250109,20250127,120
1,0,0,1,0,0,1,20250109,20250128,1872
1,0,0,1,0,0,1,20250109,20250128,1900
1,0,0,1,0,0,1,20250109,20250202,5369
1,0,0,1,0,0,1,20250109,20250202,7295
1,0,0,1,0,0,1,20250109,20250202,7428
1,0,0,1,0,0,1,20250109,20250203,5303
1,0,0,1,0,0,1,20250112,20250116,6353
1,0,0,1,0,0,1,20250112,20250202,779
1,0,0,1,0,0,1,20250113,20250126,1508
1,0,0,1,0,0,1,20250116,20250126,2924
1,0,0,1,0,1,0,20250109,20250116,1308
1,0,0,1,0,1,0,20250109,20250118,3407
1,0,0,1,0,1,0,20250109,20250118,3586
1,0,0,1,0,1,0,20250109,20250118,3880
1,0,0,1,0,1,0,20250109,20250118,6363
1,0,0,1,0,1,0,20250109,20250118,7440
1,0,0,1,0,1,0,20250109,20250120,1599
1,0,0,1,0,1,0,20250109,20250123,3527
1,0,0,1,0,1,0,20250109,20250125,1421
1,0,0,1,0,1,0,20250109,20250125,2846
1,0,0,1,0,1,0,20250109,20250125,3071
1,0,0,1,0,1,0,20250109,20250125,3273
1,0,0,1,0,1,0,20250109,20250125,4240
1,0,0,1,0,1,0,20250109,20250125,4268
1,0,0,1,0,1,0,20250109,20250125,6129
1,0,0,1,0,1,0,20250109,20250125,7670
1,0,0,1,0,1,0,20250109,20250127,5315
1,0,0,1,0,1,0,20250109,20250128,2550
1,0,0,1,0,1,0,20250109,20250130,5388
1,0,0,1,0,1,0,20250109,20250201,6450
1,0,0,1,0,1,0,20250109,20250201,809
1,0,0,1,0,1,0,20250109,20250204,3448
1,0,0,1,0,1,0,20250109,20250207,6828
1,0,0,1,0,1,0,20250109,20250208,2215
1,0,0,1,0,1,0,20250109,20250208,2418
1,0,0,1,0,1,0,20250111,20250125,1449
1,0,0,1,0,1,0,20250111,20250125,6759
1,0,0,1,0,1,0,20250111,20250201,4971
1,0,0,1,0,1,0,20250113,20250118,543
1,0,0,1,0,1,0,20250116,20250125,7476
1,0,0,1,0,1,0,20250120,20250125,7266
1,0,0,1,0,1,0,20250201,20250208,7019
1,0,0,1,0,1,1,20250109,20250111,851
1,0,0,1,0,1,1,20250109,20250116,2767
1,0,0,1,0,1,1,20250109,20250118,1697
1,0,0,1,0,1,1,20250109,20250118,2091
1,0,0,1,0,1,1,20250109,20250118,5584
1,0,0,1,0,1,1,20250109,20250118,5619
1,0,0,1,0,1,1,20250109,20250119,6053
1,0,0,1,0,1,1,20250109,20250125,4247
1,0,0,1,0,1,1,20250109,20250125,924
1,0,0,1,0,1,1,20250109,20250126,3863
1,0,0,1,0,1,1,20250109,20250126,4317
1,0,0,1,0,1,1,20250109,20250126,4901
1,0,0,1,0,1,1,20250109,20250126,671
1,0,0,1,0,1,1,20250109,20250126,7673
1,0,0,1,0,1,1,20250109,20250127,2731
1,0,0,1,0,1,1,20250109,20250128,1264
1,0,0,1,0,1,1,20250109,20250201,3037
1,0,0,1,0,1,1,20250109,20250201,6635
1,0,0,1,0,1,1,20250109,20250206,6113
1,0,0,1,0,1,1,20250111,20250131,7447
1,0,0,1,0,1,1,20250111,20250201,5719
1,0,0,1,0,1,1,20250111,20250201,7617
1,0,0,1,0,1,1,20250112,20250202,4913
1,0,0,1,1,0,0,20250109,20250116,5416
1,0,0,1,1,0,0,20250109,20250117,6202
1,0,0,1,1,0,0,20250109,20250120,528
1,0,0,1,1,0,0,20250109,20250123,2174
1,0,0,1,1,0,0,20250109,20250123,2513
1,0,0,1,1,0,0,20250109,20250123,4848
1,0,0,1,1,0,0,20250109,20250124,4936
1,0,0,1,1,0,0,20250109,20250124,6813
1,0,0,1,1,0,0,20250109,20250126,7433
1,0,0,1,1,0,0,20250109,20250127,1450
1,0,0,1,1,0,0,20250109,20250127,2638
1,0,0,1,1,0,0,20250109,20250127,2804
1,0,0,1,1,0,0,20250109,20250127,5828
1,0,0,1,1,0,0,20250109,20250127,6882
1,0,0,1,1,0,0,20250109,20250128,1724
1,0,0,1,1,0,0,20250109,20250128,1753
1,0,0,1,1,0,0,20250109,20250128,7214
1,0,0,1,1,0,0,20250109,20250131,1405
1,0,0,1,1,0,0,20250109,20250131,2227
1,0,0,1,1,0,0,20250109,20250131,2371
1,0,0,1,1,0,0,20250109,20250206,4412
1,0,0,1,1,0,0,20250109,20250207,1312
1,0,0,1,1,0,0,20250109,20250207,2289
1,0,0,1,1,0,0,20250109,20250207,2437
1,0,0,1,1,0,0,20250109,20250207,3110
1,0,0,1,1,0,0,20250109,20250207,3322
1,0,0,1,1,0,0,20250109,20250207,4025
1,0,0,1,1,0,0,20250109,20250207,419
1,0,0,1,1,0,0,20250109,20250207,5078
1,0,0,1,1,0,0,20250109,20250207,5261
1,0,0,1,1,0,0,20250109,20250207,539
1,0,0,1,1,0,0,20250109,20250207,5825
1,0,0,1,1,0,0,20250109,20250207,6069
1,0,0,1,1,0,0,20250109,20250207,6108
1,0,0,1,1,0,0,20250109,20250207,6488
1,0,0,1,1,0,0,20250109,20250207,7029
1,0,0,1,1,0,0,20250110,20250124,7594
1,0,0,1,1,0,0,20250110,20250207,2933
1,0,0,1,1,0,0,20250112,20250120,632
1,0,0,1,1,0,0,20250113,20250127,2919
1,0,0,1,1,0,0,20250113,20250207,2177
1,0,0,1,1,0,0,20250113,20250207,3913
1,0,0,1,1,0,0,20250113,20250207,4138
1,0,0,1,1,0,0,20250113,20250207,6741
1,0,0,1,1,0,0,20250116,20250119,1552
1,0,0,1,1,0,0,20250116,20250124,6524
1,0,0,1,1,0,0,20250120,20250124,2193
1,0,0,1,1,0,0,20250123,20250124,6419
1,0,0,1,1,0,0,20250123,20250126,7409
1,0,0,1,1,0,0,20250123,20250127,7455
1,0,0,1,1,0,0,20250127,20250131,3209
1,0,0,1,1,0,0,20250127,20250207,694
1,0,0,1,1,0,0,20250203,20250207,1100
1,0,0,1,1,0,0,20250203,20250207,1339
1,0,0,1,1,0,1,20250109,20250110,2666
1,0,0,1,1,0,1,20250109,20250113,6990
1,0,0,1,1,0,1,20250109,20250117,1214
1,0,0,1,1,0,1,20250109,20250117,6861
1,0,0,1,1,0,1,20250109,20250119,1838
1,0,0,1,1,0,1,20250109,20250119,6952
1,0,0,1,1,0,1,20250109,20250119,7712
1,0,0,1,1,0,1,20250109,20250123,3016
1,0,0,1,1,0,1,20250109,20250124,1318
1,0,0,1,1,0,1,20250109,20250124,2577
1,0,0,1,1,0,1,20250109,20250126,1480
1,0,0,1,1,0,1,20250109,20250126,3596
1,0,0,1,1,0,1,20250109,20250126,3597
1,0,0,1,1,0,1,20250109,20250126,3919
1,0,0,1,1,0,1,20250109,20250126,6266
1,0,0,1,1,0,1,20250109,20250127,2578
1,0,0,1,1,0,1,20250109,20250127,7258
1,0,0,1,1,0,1,20250109,20250127,7602
1,0,0,1,1,0,1,20250109,20250128,129
1,0,0,1,1,0,1,20250109,20250131,1572
1,0,0,1,1,0,1,20250109,20250202,1565
1,0,0,1,1,0,1,20250109,20250202,2029
1,0,0,1,1,0,1,20250109,20250202,3975
1,0,0,1,1,0,1,20250109,20250202,447
1,0,0,1,1,0,1,20250109,20250207,5796
1,0,0,1,1,0,1,20250112,20250117,4265
1,0,0,1,1,0,1,20250112,20250126,3929
1,0,0,1,1,1,0,20250109,20250117,4491
1,0,0,1,1,1,0,20250109,20250118,1688
1,0,0,1,1,1,0,20250109,20250118,223
1,0,0,1,1,1,0,20250109,20250118,328
1,0,0,1,1,1,0,20250109,20250118,5401
1,0,0,1,1,1,0,20250109,20250120,329
1,0,0,1,1,1,0,20250109,20250124,4545
1,0,0,1,1,1,0,20250109,20250125,2656
1,0,0,1,1,1,0,20250109,20250125,2910
1,0,0,1,1,1,0,20250109,20250125,4747
1,0,0,1,1,1,0,20250109,20250125,4813
1,0,0,1,1,1,0,20250109,20250125,5150
1,0,0,1,1,1,0,20250109,20250125,5604
1,0,0,1,1,1,0,20250109,20250125,6837
1,0,0,1,1,1,0,20250109,20250127,3358
1,0,0,1,1,1,0,20250109,20250127,695
1,0,0,1,1,1,0,20250109,20250128,5432
1,0,0,1,1,1,0,20250109,20250201,6406
1,0,0,1,1,1,0,20250109,20250201,7156
1,0,0,1,1,1,0,20250109,20250207,7377
1,0,0,1,1,1,0,20250109,20250208,1112
1,0,0,1,1,1,0,20250109,20250208,4476
1,0,0,1,1,1,0,20250109,20250208,7660
1,0,0,1,1,1,0,20250109,20250208,810
1,0,0,1,1,1,0,20250110,20250208,6169
1,0,0,1,1,1,0,20250111,20250126,619
1,0,0,1,1,1,0,20250111,20250201,1999
1,0,0,1,1,1,0,20250113,20250125,7680
1,0,0,1,1,1,0,20250113,20250127,3334
1,0,0,1,1,1,0,20250116,20250125,388
1,0,0,1,1,1,0,20250123,20250125,1608
1,0,0,1,1,1,0,20250203,20250208,5638
1,0,0,1,1,1,1,20250109,20250116,4794
1,0,0,1,1,1,1,20250109,20250118,3821
1,0,0,1,1,1,1,20250109,20250118,4330
1,0,0,1,1,1,1,20250109,20250118,4497
1,0,0,1,1,1,1,20250109,20250119,3117
1,0,0,1,1,1,1,20250109,20250119,3449
1,0,0,1,1,1,1,20250109,20250119,7559
1,0,0,1,1,1,1,20250109,20250120,2325
1,0,0,1,1,1,1,20250109,20250125,3329
1,0,0,1,1,1,1,20250109,20250125,4231
1,0,0,1,1,1,1,20250109,20250125,6800
1,0,0,1,1,1,1,20250109,20250125,7094
1,0,0,1,1,1,1,20250109,20250126,1282
1,0,0,1,1,1,1,20250109,20250126,2319
1,0,0,1,1,1,1,20250109,20250126,4805
1,0,0,1,1,1,1,20250109,20250126,6039
1,0,0,1,1,1,1,20250109,20250126,6170
1,0,0,1,1,1,1,20250109,20250126,7522
1,0,0,1,1,1,1,20250109,20250127,2524
1,0,0,1,1,1,1,20250109,20250127,4861
1,0,0,1,1,1,1,20250109,20250127,6203
1,0,0,1,1,1,1,20250109,20250131,5223
1,0,0,1,1,1,1,20250109,20250131,6282
1,0,0,1,1,1,1,20250109,20250201,3390
1,0,0,1,1,1,1,20250109,20250201,4693
1,0,0,1,1,1,1,20250109,20250201,5524
1,0,0,1,1,1,1,20250109,20250202,4972
1,0,0,1,1,1,1,20250109,20250202,6944
1,0,0,1,1,1,1,20250109,20250208,1829
1,0,0,1,1,1,1,20250109,20250208,7771
1,0,0,1,1,1,1,20250110,20250201,3703
1,0,0,1,1,1,1,20250111,20250126,3250
1,0,0,1,1,1,1,20250111,20250131,5750
1,0,0,1,1,1,1,20250113,20250127,5232
1,0,0,1,1,1,1,20250113,20250131,802
1,0,0,1,1,1,1,20250113,20250208,866
1,0,0,1,1,1,1,20250116,20250125,1560
1,0,0,1,1,1,1,20250116,20250126,2459
1,0,0,1,1,1,1,20250116,20250208,1416
1,0,0,1,1,1,1,20250123,20250208,1115
1,0,0,1,1,1,1,20250201,20250208,5649
1,0,1,0,0,0,0,20250109,20250119,2937
1,0,1,0,0,0,0,20250109,20250122,2030
1,0,1,0,0,0,0,20250109,20250122,2420
1,0,1,0,0,0,0,20250109,20250127,166
1,0,1,0,0,0,0,20250109,20250127,4279
1,0,1,0,0,0,0,20250109,20250128,2833
1,0,1,0,0,0,0,20250109,20250128,5529
1,0,1,0,0,0,0,20250109,20250205,2301
1,0,1,0,0,0,0,20250110,20250122,7269
1,0,1,0,0,0,0,20250110,20250131,4527
1,0,1,0,0,0,0,20250111,20250115,3528
1,0,1,0,0,0,0,20250111,20250122,1463
1,0,1,0,0,0,0,20250111,20250122,1655
1,0,1,0,0,0,0,20250111,20250127,5959
1,0,1,0,0,0,0,20250112,20250122,3987
1,0,1,0,0,0,0,20250112,20250206,6148
1,0,1,0,0,0,0,20250113,20250115,2514
1,0,1,0,0,0,0,20250113,20250115,287
1,0,1,0,0,0,0,20250113,20250115,2874
1,0,1,0,0,0,0,20250113,20250122,2560
1,0,1,0,0,0,0,20250113,20250122,5273
1,0,1,0,0,0,0,20250113,20250122,6685
1,0,1,0,0,0,0,20250113,20250122,6991
1,0,1,0,0,0,0,20250113,20250128,114
1,0,1,0,0,0,0,20250113,20250129,2619
1,0,1,0,0,0,0,20250113,20250131,3251
1,0,1,0,0,0,0,20250113,20250131,3391
1,0,1,0,0,0,0,20250113,20250202,4893
1,0,1,0,0,0,0,20250113,20250205,4840
1,0,1,0,0,0,0,20250113,20250205,5777
1,0,1,0,0,0,0,20250113,20250205,7820
1,0,1,0,0,0,0,20250113,20250206,7718
1,0,1,0,0,0,0,20250113,20250207,1335
1,0,1,0,0,0,0,20250115,20250120,3411
1,0,1,0,0,0,0,20250115,20250122,5738
1,0,1,0,0,0,0,20250115,20250122,5891
1,0,1,0,0,0,0,20250115,20250127,6311
1,0,1,0,0,0,0,20250115,20250203,1698
1,0,1,0,0,0,0,20250115,20250205,330
1,0,1,0,0,0,0,20250120,20250122,5877
1,0,1,0,0,0,0,20250122,20250127,4786
1,0,1,0,0,0,0,20250127,20250129,6193
1,0,1,0,0,0,0,20250203,20250205,7147
1,0,1,0,0,0,1,20250109,20250115,5205
1,0,1,0,0,0,1,20250109,20250119,3349
1,0,1,0,0,0,1,20250109,20250119,3386
1,0,1,0,0,0,1,20250109,20250124,288
1,0,1,0,0,0,1,20250109,20250126,785
1,0,1,0,0,0,1,20250109,20250128,6233
1,0,1,0,0,0,1,20250111,20250120,5919
1,0,1,0,0,0,1,20250112,20250115,4084
1,0,1,0,0,0,1,20250112,20250120,3260
1,0,1,0,0,0,1,20250112,20250202,5605
1,0,1,0,0,0,1,20250112,20250202,6319
1,0,1,0,0,0,1,20250112,20250205,2005
1,0,1,0,0,0,1,20250112,20250207,3489
1,0,1,0,0,0,1,20250113,20250120,5164
1,0,1,0,0,0,1,20250113,20250122,4614
1,0,1,0,0,0,1,20250113,20250126,4208
1,0,1,0,0,0,1,20250113,20250127,4682
1,0,1,0,0,0,1,20250113,20250202,4563
1,0,1,0,0,0,1,20250115,20250126,5521
1,0,1,0,0,0,1,20250119,20250126,6787
1,0,1,0,0,0,1,20250120,20250127,1478
1,0,1,0,0,0,1,20250122,20250126,6447
1,0,1,0,0,1,0,20250109,20250115,5319
1,0,1,0,0,1,0,20250109,20250120,3760
1,0,1,0,0,1,0,20250109,20250124,4304
1,0,1,0,0,1,0,20250109,20250125,4956
1,0,1,0,0,1,0,20250109,20250125,5176
1,0,1,0,0,1,0,20250109,20250125,5922
1,0,1,0,0,1,0,20250109,20250127,4873
1,0,1,0,0,1,0,20250109,20250129,2103
1,0,1,0,0,1,0,20250109,20250208,7337
1,0,1,0,0,1,0,20250111,20250122,685
1,0,1,0,0,1,0,20250111,20250125,5428
1,0,1,0,0,1,0,20250111,20250128,1280
1,0,1,0,0,1,0,20250111,20250129,4444
1,0,1,0,0,1,0,20250111,20250201,3977
1,0,1,0,0,1,0,20250111,20250201,649
1,0,1,0,0,1,0,20250111,20250201,7251
1,0,1,0,0,1,0,20250111,20250202,1088
1,0,1,0,0,1,0,20250111,20250208,7520
1,0,1,0,0,1,0,20250113,20250118,1987
1,0,1,0,0,1,0,20250113,20250125,3236
1,0,1,0,0,1,0,20250113,20250125,6939
1,0,1,0,0,1,0,20250115,20250201,2372
1,0,1,0,0,1,0,20250118,20250122,5923
1,0,1,0,0,1,0,20250201,20250208,5727
1,0,1,0,0,1,1,20250109,20250118,5030
1,0,1,0,0,1,1,20250109,20250126,7553
1,0,1,0,0,1,1,20250109,20250201,6633
1,0,1,0,0,1,1,20250111,20250119,5345
1,0,1,0,0,1,1,20250111,20250125,4423
1,0,1,0,0,1,1,20250111,20250126,4510
1,0,1,0,0,1,1,20250111,20250127,3529
1,0,1,0,0,1,1,20250111,20250201,1340
1,0,1,0,0,1,1,20250111,20250201,1609
1,0,1,0,0,1,1,20250111,20250203,1275
1,0,1,0,0,1,1,20250111,20250208,1938
1,0,1,0,1,0,0,20250109,20250124,4874
1,0,1,0,1,0,0,20250109,20250127,4644
1,0,1,0,1,0,0,20250109,20250127,5402
1,0,1,0,1,0,0,20250109,20250127,6397
1,0,1,0,1,0,0,20250110,20250117,5292
1,0,1,0,1,0,0,20250110,20250122,5651
1,0,1,0,1,0,0,20250110,20250124,1140
1,0,1,0,1,0,0,20250110,20250124,1212
1,0,1,0,1,0,0,20250110,20250124,4470
1,0,1,0,1,0,0,20250110,20250124,6879
1,0,1,0,1,0,0,20250110,20250127,4209
1,0,1,0,1,0,0,20250110,20250128,1960
1,0,1,0,1,0,0,20250110,20250130,949
1,0,1,0,1,0,0,20250110,20250131,514
1,0,1,0,1,0,0,20250110,20250131,6130
1,0,1,0,1,0,0,20250110,20250131,6294
1,0,1,0,1,0,0,20250110,20250207,1141
1,0,1,0,1,0,0,20250110,20250207,1290
1,0,1,0,1,0,0,20250110,20250207,2216
1,0,1,0,1,0,0,20250110,20250207,225
1,0,1,0,1,0,0,20250110,20250207,3
1,0,1,0,1,0,0,20250110,20250207,3774
1,0,1,0,1,0,0,20250110,20250207,38
1,0,1,0,1,0,0,20250110,20250207,3982
1,0,1,0,1,0,0,20250110,20250207,4299
1,0,1,0,1,0,0,20250110,20250207,4626
1,0,1,0,1,0,0,20250110,20250207,477
1,0,1,0,1,0,0,20250110,20250207,4963
1,0,1,0,1,0,0,20250110,20250207,553
1,0,1,0,1,0,0,20250110,20250207,5576
1,0,1,0,1,0,0,20250110,20250207,5589
1,0,1,0,1,0,0,20250110,20250207,696
1,0,1,0,1,0,0,20250110,20250207,7681
1,0,1,0,1,0,0,20250113,20250127,2551
1,0,1,0,1,0,0,20250113,20250128,614
1,0,1,0,1,0,0,20250113,20250205,1291
1,0,1,0,1,0,0,20250115,20250124,6339
1,0,1,0,1,0,0,20250117,20250124,5054
1,0,1,0,1,0,0,20250117,20250124,7095
1,0,1,0,1,0,0,20250117,20250207,5301
1,0,1,0,1,0,0,20250120,20250124,3538
1,0,1,0,1,0,0,20250120,20250124,7813
1,0,1,0,1,0,0,20250127,20250131,3783
1,0,1,0,1,0,0,20250203,20250207,6525
1,0,1,0,1,0,1,20250109,20250120,3728
1,0,1,0,1,0,1,20250109,20250122,7437
